PBIUSI	Genus	species	Country	State_Prov	Sec_Subdiv	Locality	Lat	Lon	Start_Date	End_Date	Collector	Sex	Inst_Code	Project	Type	Det_By	Det_Date	Det_History	Spec_Notes	Loc_Notes	Accuracy	Coll_Method	Pres_Method	Spec_Count	Lat_Lon_Method	Lat_Lon_Accuracy	Elev_m	Elev_f	Elev_Det	Trip_Code	Dissections	Illustrations	Measurements	Photos	SEM	DNA	OrigUSI	Family	Subfamily	Tribe	Macro_Habitat	Micro_Habitat	Host_Family	Host_Genus	Host_species	Host_subspecies	Host_Author	Host_Common_Name	Host_Relation	Host_Location	Host_Emergence_Date	Host_with_Specimen
UCR_ENT 00022744	Triatoma	protracta	USA	California	Los Angeles	Palmdale 4000'	34.34460	-118.06590	05 Aug 1988		none	Adult Male	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			810	2657	Unknown		NO	NO	NO	NO	NO		LACM ENT 247243	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022745	Triatoma	protracta	USA	California	Los Angeles	Palmdale 4000'	34.34460	-118.06590	05 Aug 1988		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			810	2657	Unknown		NO	NO	NO	NO	NO		LACM ENT 247244	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022746	Triatoma	protracta	USA	California	Mariposa	Mariposa	37.29060	-119.57590	Apr 1974		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Near Mariposa		Unknown	Pinned	1			594	1949	Unknown		NO	NO	NO	NO	NO		LACM ENT 247245	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022747	Triatoma	protracta	USA	California	Mariposa	Wildcat Mnt. 9.2 mi SE Mariposa	37.26180	-120.06290	10 Jun 1973		D Spencer	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			491	1611	Unknown		NO	NO	NO	NO	NO		LACM ENT 247252	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022749	Triatoma	protracta	USA	California	Sacramento	San Juan	38.40310	-121.13200	29 Jun 1972		C. Bellamy	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Lower San Juan, Ortega Hioy		Unknown	Pinned	1			69	226	Unknown		NO	NO	NO	NO	NO		LACM ENT 247259	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022750	Triatoma	protracta	USA	California	Riverside	6 mi. W. Elsinore HWY. 71	33.40050	-117.19380	26 Jun 1974		C. Bellamy	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			395	1296	Unknown		NO	NO	NO	NO	NO		LACM ENT 247261	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022751	Triatoma	protracta	USA	California	Los Angeles	Juniper Hills	34.26390	-117.56070	26 Jul 1974		A. V. Evans	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1324	4344	Unknown		NO	NO	NO	NO	NO		LACM ENT 247262	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022752	Triatoma	protracta	USA	California	Los Angeles	Franklin Canyon	34.06110	-118.24470	28 Jul 1967		S. Ziff	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			176	577	Unknown		NO	NO	NO	NO	NO		LACM ENT 247266	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022753	Triatoma	protracta	USA	California	Los Angeles	Mandeville Canyon	34.03390	-118.29420	04 Aug 1955		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			125	410	Unknown		NO	NO	NO	NO	NO		LACM ENT 247269	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022754	Triatoma	protracta	USA	California	Ventura	Ventura	34.16420	-119.17350	no date provided		P. M. Jump	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			11	36	Unknown		NO	NO	NO	NO	NO		LACM ENT 247270	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022755	Triatoma	protracta	USA	California	Inyo	Beveridge Canyon, Inyo Mts., 6500'	36.10000	-118.00030	20 Jul 1976		D. Guiliani	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1363	4472	Unknown		NO	NO	NO	NO	NO		LACM ENT 247273	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022757	Triatoma	protracta	USA	California	Riverside	Hemet	33.44510	-116.58190	20 Jun 1959		H. Cornell	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			486	1594	Unknown		NO	NO	NO	NO	NO		LACM ENT 247277	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022758	Triatoma	protracta	USA	California	Los Angeles	Mount Wilson	34.22541	-118.06614	02 Aug 1949		J. W. Johnson	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Plot by summit (341326N 1180340W) or populated place (341335N 1180358W)? - SHS; summit - MDS		Unknown	Pinned	1	Google Earth		1710	5610	Google Earth		NO	NO	NO	NO	NO		LACM ENT 247280	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022759	Triatoma	protracta	USA	California	Los Angeles	Topanga Canyon	34.02200	-118.35000	28 Jul 1965		M.E. Pendleton	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			8	26	Unknown		NO	NO	NO	NO	NO		LACM ENT 247282	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022760	Triatoma	protracta	USA	California	Los Angeles	Beverly Glen	34.06280	-118.26440	08 Aug 1964		MMS & MEP	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					labeled as Beverly Glen Canyon		Unknown	Pinned	1			235	771	Unknown		NO	NO	NO	NO	NO		LACM ENT 247284	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022762	Triatoma	protracta	USA	California	Los Angeles	Observatory Griffith Park	34.11666	-118.30000	25 Aug 1953		Menke & Stange	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		347	1138	Google Earth		NO	NO	NO	NO	NO		LACM ENT 247170	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022763	Triatoma	protracta	USA	California	Los Angeles	Glendora	34.08100	-117.51550	20 Aug 1936		C. E. Norland	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			236	774	Unknown		NO	NO	NO	NO	NO			Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022764	Triatoma	protracta	USA	California	Riverside	Riverside	33.95333	-117.39615	29 Jun 1960		C. M. Dammers	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					Nov 2012: coordinates were in Colorado.  Corrected them to Riverside, CA, according to Google Earth.		Unknown	Pinned	1	Google Earth		219	720	Unknown		NO	NO	NO	NO	NO		LACM ENT 247167	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022765	Triatoma	protracta	USA	California	Los Angeles	Los Angeles	34.01140	-118.24420	31 Aug 1930		J. Hornung	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			25	82	Unknown		NO	NO	NO	NO	NO		LACM ENT 247162	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022766	Triatoma	protracta	USA	California	Kern	Laural MT El Paso MTS.	35.26160	-117.48570	11 Aug 1959		D. L. Tiemann	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1479	4852	Unknown		NO	NO	NO	NO	NO		LACM ENT 247209	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022767	Triatoma	protracta	USA	California	Mariposa	Mariposa	37.29060	-119.57590	11 Nov 1958		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			594	1949	Unknown		NO	NO	NO	NO	NO		LACM ENT 247203	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022768	Triatoma	protracta	USA	California	San Diego	Del Mar	32.95944	-117.26444	12 Jun 1944		J. A. Comstook	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1							NO	NO	NO	NO	NO		LACM ENT 247204	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022769	Triatoma	protracta	USA	California	Los Angeles	Los Ang	34.05480	-118.24960	27 Dec 1960		J. Ruddock	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					handwritten; coordinates and elev arbitrarily placed on county courthouse, from Topozone		Unknown	Pinned	1	Gazetteer		122	400	Gazetteer		NO	NO	NO	NO	NO		LACM ENT 247200	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022770	Triatoma	protracta	USA	California	Los Angeles	La Canada	34.12220	-118.13030	15 Jul 1957		R. Lyon	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			403	1322	Unknown		NO	NO	NO	NO	NO		LACM ENT 247195	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022771	Triatoma	protracta	USA	California	Los Angeles	Westwood Hills	34.03220	-118.25500	Jun 1949		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			82	269	Unknown		NO	NO	NO	NO	NO		LACM ENT 247194	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022772	Triatoma	protracta	USA	California	Los Angeles	La Canada	34.12220	-118.13030	15 Jul 1957		R. Lyon	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			403	1322	Unknown		NO	NO	NO	NO	NO		LACM ENT 247187	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022773	Triatoma	protracta	USA	California	Los Angeles	Westwood Hills	34.03220	-118.25500	Jun 1949		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			82	269	Unknown		NO	NO	NO	NO	NO		LACM ENT 247188	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022774	Triatoma	protracta	USA	California	Los Angeles	8 mi N of Castaic on Hwy 99	34.29200	-118.37220	18 Mar 1959		Mrs. Dyson	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					on label spelled as Castiac		Unknown	Pinned	1			374	1227	Unknown		NO	NO	NO	NO	NO		LACM ENT 247189	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022775	Triatoma	protracta	USA	California	Los Angeles	Westwood Hills	34.03220	-118.25500	Jun 1949		none	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			82	269	Unknown		NO	NO	NO	NO	NO		LACM ENT 247191	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022777	Triatoma	protracta	USA	California	Orange	Sleepy Hollow	33.94780	-117.77780	Sep 1952		M.C. Anderson	Adult Female	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1	Google Earth		277	909	Google Earth		NO	NO	NO	NO	NO		LACM ENT 247192	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022778	Triatoma	protracta	USA	California	Riverside	4200' Pinyon Crest	33.36310	-116.26140	27 Nov 1971		R.H. Leuschner	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1243	4078	Unknown		NO	NO	NO	NO	NO		LACM ENT 247248	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022779	Triatoma	protracta	USA	California	Los Angeles	Westwood Hills	34.03220	-118.25500	Jun 1949		none	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			82	269	Unknown		NO	NO	NO	NO	NO		LACM ENT 247212	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022780	Triatoma	protracta	USA	California	Los Angeles	Westwood Hills	34.03220	-118.25500	no date provided		none	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			82	269	Unknown		NO	NO	NO	NO	NO		LACM ENT 247211	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022781	Triatoma	protracta	USA	California	Los Angeles	Westwood Hills	34.03220	-118.25500	no date provided		none	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			82	269	Unknown		NO	NO	NO	NO	NO		LACM ENT 247210	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022782	Triatoma	protracta	USA	California	Riverside	4200' Pinyon Crest	33.36310	-116.26140	27 Nov 1971		R.H. Leuschner	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1243	4078	Unknown		NO	NO	NO	NO	NO		LACM ENT 247247	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022783	Triatoma	protracta	USA	California	Mariposa	Mariposa	37.29060	-119.57590	11 Nov 1958		none	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			594	1949	Unknown		NO	NO	NO	NO	NO		LACM ENT 247286	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022784	Triatoma	protracta	USA	California	Mariposa	Mariposa	37.29060	-119.57590	11 Nov 1958		none	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			594	1949	Unknown		NO	NO	NO	NO	NO		LACM ENT 247287	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022785	Triatoma	protracta	USA	California	Mariposa	Mariposa	37.29060	-119.57590	11 Nov 1958		none	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			594	1949	Unknown		NO	NO	NO	NO	NO		LACM ENT 247288	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022786	Triatoma	protracta	USA	California	Los Angeles	8 mi N of Castaic on Hwy 99	34.29200	-118.37220	18 Feb 1957		Mrs. Dyson	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					on label spelled as Castiac		Unknown	Pinned	1			374	1227	Unknown		NO	NO	NO	NO	NO		LACM ENT 247289	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022787	Triatoma	protracta	USA	California	Inyo	Beveridge Canyon, Inyo Mts., 6500'	36.10000	-118.00030	20 Jul 1976		D. Guiliani	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			1363	4472	Unknown		NO	NO	NO	NO	NO		LACM ENT 247290	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022788	Triatoma	protracta	USA	California	Mariposa	Wildcat Mnt. 9.2 mi SE Mariposa	37.26180	-120.06290	10 Jun 1973		D Spencer	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			491	1611	Unknown		NO	NO	NO	NO	NO		LACM ENT 247291	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022789	Triatoma	protracta	USA	California	Mariposa	Wildcat Mnt. 9.2 mi SE Mariposa	37.26180	-120.06290	10 Jun 1973		D Spencer	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None							Unknown	Pinned	1			491	1611	Unknown		NO	NO	NO	NO	NO		LACM ENT 247292	Reduviidae	Triatominae	Triatomini												NO
UCR_ENT 00022790	Triatoma	protracta	USA	California	Los Angeles	8 mi N of Castaic on Hwy 99	34.29200	-118.37220	18 Feb 1957		Mrs. Dyson	Juvenile sex unknown	LACM	Data citation: Tri-Trophic Thematic Collection Network, 2014 (and updates). Version: <download date>. http://tcn.amnh.org/. National Science Foundation grant(s) EF#1115081, EF#1115103, EF#1115080, EF#1115144, EF#1115191, EF#1115104, EF#1115115; Contact: Johnson, Christine (cjohnson@amnh.org); Link: http://tcn.amnh.org/	None					on label spelled as Castiac		Unknown	Pinned	1			374	1227	Unknown		NO	NO	NO	NO	NO		LACM ENT 247293	Reduviidae	Triatominae	Triatomini												NO
